0.934579 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.935614 0 0.000132106 0 0 0 0 41.9499 0 0 0 0 10.4445 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.936888 0 0.000496672 0 0 0 0 56.2189 0 0 0 0 12.6652 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.938687 0 0.00120001 0 0 0 0 77.6034 0 0 0 0 10.5098 0 0 0 0 1.81458e-05 0 0 0 0 30.5843 0 0 0 0 7.56447 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.941 0 0.00204786 0 0 0 0 100.748 0 0 0 0 8.65057 0 0 0 0 0.000532069 0 0 0 0 59.7632 0 0 0 0 12.7367 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.94384 0 0.00308849 0 0 0 0 123.789 0 0 0 0 7.57371 0 0 0 0 0.00155931 0 0 0 0 93.9828 0 0 0 0 9.15225 0 0 0 0 0.000234854 0 0 0 0 50.2906 0 0 0 0 12.3987 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.947224 0 0.00438655 0 0 0 0 146.633 0 0 0 0 6.97084 0 0 0 0 0.002719 0 0 0 0 124.28 0 0 0 0 7.71801 0 0 0 0 0.00133292 0 0 0 0 94.0761 0 0 0 0 9.1083 0 0 0 0 0.000170716 0 0 0 0 49.6854 0 0 0 0 12.0018 0 0 0 0
0.951151 0 0.00572024 0 0 0 0 169.108 0 0 0 0 6.50921 0 0 0 0 0.00409702 0 0 0 0 152.259 0 0 0 0 6.8314 0 0 0 0 0.00266895 0 0 0 0 131.054 0 0 0 0 7.49085 0 0 0 0 0.00143091 0 0 0 0 102.629 0 0 0 0 8.59013 0 0 0 0
0.955632 0 0.00731411 0 0 0 0 191.627 0 0 0 0 6.26436 0 0 0 0 0.00562282 0 0 0 0 178.718 0 0 0 0 6.44116 0 0 0 0 0.00412474 0 0 0 0 163.282 0 0 0 0 6.61335 0 0 0 0 0.00279727 0 0 0 0 144.243 0 0 0 0 7.05688 0 0 0 0
0.960679 0 0.00897913 0 0 0 0 214.066 0 0 0 0 6.14029 0 0 0 0 0.00723812 0 0 0 0 204.363 0 0 0 0 6.2135 0 0 0 0 0.00584037 0 0 0 0 193.149 0 0 0 0 6.28244 0 0 0 0 0.00446747 0 0 0 0 179.88 0 0 0 0 6.41487 0 0 0 0
0.966322 0 0.0105758 0 0 0 0 236.51 0 0 0 0 6.09341 0 0 0 0 0.00895416 0 0 0 0 229.49 0 0 0 0 6.11775 0 0 0 0 0.00746886 0 0 0 0 221.539 0 0 0 0 6.14815 0 0 0 0 0.00611528 0 0 0 0 212.315 0 0 0 0 6.08534 0 0 0 0
0.972565 0 0.0122919 0 0 0 0 258.909 0 0 0 0 6.06737 0 0 0 0 0.0107229 0 0 0 0 254.19 0 0 0 0 6.04916 0 0 0 0 0.00926575 0 0 0 0 248.854 0 0 0 0 6.05307 0 0 0 0 0.00798189 0 0 0 0 242.935 0 0 0 0 6.03297 0 0 0 0
0.979421 0 0.0139365 0 0 0 0 281.299 0 0 0 0 6.11516 0 0 0 0 0.0124282 0 0 0 0 278.542 0 0 0 0 6.07429 0 0 0 0 0.0111703 0 0 0 0 275.534 0 0 0 0 6.03638 0 0 0 0 0.00998363 0 0 0 0 272.162 0 0 0 0 6.01193 0 0 0 0
0.986916 0 0.0155431 0 0 0 0 303.488 0 0 0 0 6.23531 0 0 0 0 0.0144258 0 0 0 0 302.608 0 0 0 0 6.15535 0 0 0 0 0.0133482 0 0 0 0 301.577 0 0 0 0 6.10233 0 0 0 0 0.0121445 0 0 0 0 300.558 0 0 0 0 6.00133 0 0 0 0
0.991713 0 0.0166796 0 0 0 0 316.728 0 0 0 0 6.28992 0 0 0 0 0.0157058 0 0 0 0 316.857 0 0 0 0 6.18347 0 0 0 0 0.0146656 0 0 0 0 316.972 0 0 0 0 6.07815 0 0 0 0 0.0133345 0 0 0 0 317.159 0 0 0 0 5.99744 0 0 0 0
0.994766 0 0.0175901 0 0 0 0 324.859 0 0 0 0 6.28852 0 0 0 0 0.016538 0 0 0 0 325.599 0 0 0 0 6.1578 0 0 0 0 0.0153532 0 0 0 0 326.314 0 0 0 0 6.07195 0 0 0 0 0.0142392 0 0 0 0 327.154 0 0 0 0 5.99335 0 0 0 0
0.9967 0 0.0181109 0 0 0 0 329.834 0 0 0 0 6.30457 0 0 0 0 0.0171066 0 0 0 0 330.937 0 0 0 0 6.20373 0 0 0 0 0.0158305 0 0 0 0 332.082 0 0 0 0 6.09067 0 0 0 0 0.0149069 0 0 0 0 333.321 0 0 0 0 6.00448 0 0 0 0
0.997921 0 0.0184449 0 0 0 0 333.014 0 0 0 0 6.29448 0 0 0 0 0.0173894 0 0 0 0 334.279 0 0 0 0 6.20293 0 0 0 0 0.0162056 0 0 0 0 335.686 0 0 0 0 6.14021 0 0 0 0 0.0150262 0 0 0 0 337.153 0 0 0 0 6.0088 0 0 0 0
0.998692 0 0.0187047 0 0 0 0 334.941 0 0 0 0 6.23024 0 0 0 0 0.0174774 0 0 0 0 336.341 0 0 0 0 6.19695 0 0 0 0 0.016426 0 0 0 0 337.835 0 0 0 0 6.11655 0 0 0 0 0.0153334 0 0 0 0 339.502 0 0 0 0 6.03547 0 0 0 0
0.934579 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.935614 2 0.000130095 0 0 0 0 42.0147 0 0 0 0 10.3751 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.936888 2 0.000498963 0 0 0 0 56.2138 0 0 0 0 12.696 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.938687 2 0.00118395 0 0 0 0 77.5049 0 0 0 0 10.4859 0 0 0 0 1.82406e-05 0 0 0 0 28.8267 0 0 0 0 7.73594 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.941 2 0.00206253 -3.47929e-05 -1.90152e-05 4.17096e-07 2.6175e-05 100.863 0 0 0 0 8.63268 0 0 0 0 0.000525747 1.28704e-05 0 0 0 59.6368 0 0 0 0 12.8878 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.94384 2 0.00311228 0 0 0 0 123.757 0 0 0 0 7.60157 0 0 0 0 0.00155433 0 0 0 0 93.8703 0 0 0 0 9.1243 0 0 0 0 0.000229407 -1.22347e-06 -9.46255e-06 8.3732e-06 8.93626e-06 50.6382 0 0 0 0 12.1065 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
