0.934579 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.935614 0 0.000135113 0 0 0 0 42.5004 0 0 0 0 11.0106 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.936888 0 0.000510422 0 0 0 0 57.0914 0 0 0 0 13.5024 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.938687 0 0.0012154 0 0 0 0 77.8696 0 0 0 0 10.937 0 0 0 0 1.91136e-05 0 0 0 0 31.2418 0 0 0 0 8.07139 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.941 0 0.00205517 0 0 0 0 100.764 0 0 0 0 8.78482 0 0 0 0 0.000546872 0 0 0 0 60.5693 0 0 0 0 13.5482 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.94384 0 0.00309956 0 0 0 0 123.799 0 0 0 0 7.69523 0 0 0 0 0.00156716 0 0 0 0 93.9965 0 0 0 0 9.34236 0 0 0 0 0.000242546 0 0 0 0 51.1305 0 0 0 0 13.1014 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.947224 0 0.00441269 0 0 0 0 146.636 0 0 0 0 7.02515 0 0 0 0 0.0027315 0 0 0 0 124.293 0 0 0 0 7.83248 0 0 0 0 0.0013412 0 0 0 0 94.1079 0 0 0 0 9.22239 0 0 0 0 0.000175587 0 0 0 0 49.4935 0 0 0 0 11.2835 0 0 0 0
0.951151 0 0.00572198 0 0 0 0 169.112 0 0 0 0 6.5611 0 0 0 0 0.00411373 0 0 0 0 152.243 0 0 0 0 6.92779 0 0 0 0 0.00268347 0 0 0 0 131.004 0 0 0 0 7.62797 0 0 0 0 0.0014439 0 0 0 0 102.707 0 0 0 0 8.71141 0 0 0 0
0.955632 0 0.00732555 0 0 0 0 191.629 0 0 0 0 6.30235 0 0 0 0 0.00564766 0 0 0 0 178.717 0 0 0 0 6.50071 0 0 0 0 0.00413314 0 0 0 0 163.282 0 0 0 0 6.66019 0 0 0 0 0.00280612 0 0 0 0 144.222 0 0 0 0 7.12456 0 0 0 0
0.960679 0 0.00899004 0 0 0 0 214.066 0 0 0 0 6.16757 0 0 0 0 0.00725723 0 0 0 0 204.346 0 0 0 0 6.28775 0 0 0 0 0.00584785 0 0 0 0 193.151 0 0 0 0 6.31555 0 0 0 0 0.00447422 0 0 0 0 179.865 0 0 0 0 6.44926 0 0 0 0
0.966322 0 0.0105884 0 0 0 0 236.516 0 0 0 0 6.12833 0 0 0 0 0.00896424 0 0 0 0 229.503 0 0 0 0 6.15498 0 0 0 0 0.00748368 0 0 0 0 221.521 0 0 0 0 6.20116 0 0 0 0 0.00612449 0 0 0 0 212.312 0 0 0 0 6.12613 0 0 0 0
0.972565 0 0.0123053 0 0 0 0 258.908 0 0 0 0 6.10059 0 0 0 0 0.0107306 0 0 0 0 254.193 0 0 0 0 6.08065 0 0 0 0 0.00928051 0 0 0 0 248.844 0 0 0 0 6.0957 0 0 0 0 0.00799678 0 0 0 0 242.928 0 0 0 0 6.07471 0 0 0 0
0.979421 0 0.0139562 0 0 0 0 281.308 0 0 0 0 6.15888 0 0 0 0 0.0124359 0 0 0 0 278.545 0 0 0 0 6.10604 0 0 0 0 0.0111965 0 0 0 0 275.536 0 0 0 0 6.09933 0 0 0 0 0.00999443 0 0 0 0 272.152 0 0 0 0 6.04312 0 0 0 0
0.986916 0 0.0155891 0 0 0 0 303.471 0 0 0 0 6.29879 0 0 0 0 0.0144506 0 0 0 0 302.61 0 0 0 0 6.20838 0 0 0 0 0.0133666 0 0 0 0 301.574 0 0 0 0 6.14343 0 0 0 0 0.0121661 0 0 0 0 300.559 0 0 0 0 6.0523 0 0 0 0
0.991713 0 0.0166918 0 0 0 0 316.731 0 0 0 0 6.34895 0 0 0 0 0.0157366 0 0 0 0 316.845 0 0 0 0 6.24105 0 0 0 0 0.0146885 0 0 0 0 316.963 0 0 0 0 6.12491 0 0 0 0 0.0133631 0 0 0 0 317.145 0 0 0 0 6.04932 0 0 0 0
0.994766 0 0.0176519 0 0 0 0 324.86 0 0 0 0 6.3569 0 0 0 0 0.0165735 0 0 0 0 325.585 0 0 0 0 6.22122 0 0 0 0 0.0153693 0 0 0 0 326.3 0 0 0 0 6.12129 0 0 0 0 0.0142524 0 0 0 0 327.143 0 0 0 0 6.02222 0 0 0 0
0.9967 0 0.018132 0 0 0 0 329.819 0 0 0 0 6.35417 0 0 0 0 0.0171447 0 0 0 0 330.93 0 0 0 0 6.26942 0 0 0 0 0.0158686 0 0 0 0 332.072 0 0 0 0 6.14368 0 0 0 0 0.014921 0 0 0 0 333.312 0 0 0 0 6.0328 0 0 0 0
0.997921 0 0.01848 0 0 0 0 333.02 0 0 0 0 6.35522 0 0 0 0 0.0174182 0 0 0 0 334.285 0 0 0 0 6.26585 0 0 0 0 0.016233 0 0 0 0 335.68 0 0 0 0 6.19244 0 0 0 0 0.0150403 0 0 0 0 337.145 0 0 0 0 6.04483 0 0 0 0
0.998692 0 0.0187511 0 0 0 0 334.934 0 0 0 0 6.31306 0 0 0 0 0.017515 0 0 0 0 336.328 0 0 0 0 6.24648 0 0 0 0 0.0164617 0 0 0 0 337.832 0 0 0 0 6.18099 0 0 0 0 0.0153539 0 0 0 0 339.492 0 0 0 0 6.07428 0 0 0 0
0.934579 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.935614 2 0.000132756 0 0 0 0 42.522 0 0 0 0 10.9165 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.936888 2 0.000510174 0 0 0 0 56.9502 0 0 0 0 13.3596 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.938687 2 0.00119875 0 0 0 0 77.7463 0 0 0 0 10.882 0 0 0 0 1.99807e-05 0 0 0 0 29.109 0 0 0 0 7.41346 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.941 2 0.00207112 -3.65774e-05 -1.85294e-05 6.30791e-07 2.55339e-05 100.903 0 0 0 0 8.76514 0 0 0 0 0.000536397 0 0 0 0 60.2568 0 0 0 0 13.519 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.94384 2 0.00311885 0 0 0 0 123.768 0 0 0 0 7.67721 0 0 0 0 0.00156143 0 0 0 0 93.8861 0 0 0 0 9.29816 0 0 0 0 0.000235885 -1.92776e-06 -9.11521e-06 7.33349e-06 8.46057e-06 51.3174 0 0 0 0 12.6437 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.947224 2 0.00437662 0 0 0 0 146.577 0 0 0 0 6.96565 0 0 0 0 0.00278008 0 0 0 0 124.387 0 0 0 0 7.71721 0 0 0 0 0.00131135 0 0 0 0 94.1123 -0.589734 0 0 0 9.26099 0 0 0 0 0.000173504 0 0 0 0 50.826 0.0060703 1.00963 -0.556787 -2.06346 11.6266 0 0 0 0
0.951151 2 0.00574955 0 0 0 0 169.223 0 0 0 0 6.56859 0 0 0 0 0.00413792 0 0 0 0 152.303 0 0 0 0 6.92553 0 0 0 0 0.00269212 0 0 0 0 130.893 -0.319491 0.040298 0.182319 -0.0650103 7.43247 0 0 0 0 0.00144447 0 0 0 0 102.665 0 0 0 0 8.86735 0 0 0 0
0.955632 2 0.00726702 4.5714e-05 7.2021e-06 6.66966e-05 -6.8665e-05 191.641 0 0 0 0 6.32147 -0.0273581 0.0672568 -0.0149461 0.0159738 0.0056345 0 0 0 0 178.723 0 0 0 0 6.47862 0 0 0 0 0.00418446 -8.15962e-06 4.39431e-05 3.92404e-05 2.25909e-05 163.236 -0.291316 0 0 0 6.70347 0 0 0 0 0.0028522 0 0 0 0 144.241 -0.530117 0 0 0 7.19619 0 0 0 0
0.960679 2 0.00900489 0 0 0 0 214.169 0.231278 0 0 0 6.15486 -0.0844603 -0.0275079 0.0307565 0.046681 0.0072286 0 0 0 0 204.397 0 0 0 0 6.29065 0 0 0 0 0.0057968 0 0 0 0 193.153 -0.396399 0 0 0 6.31457 0 0 0 0 0.00442405 0 0 0 0 179.881 -0.526858 0 0 0 6.52176 0 0 0 0
0.966322 2 0.0106916 0 0 0 0 236.573 0.211279 0 0 0 6.10049 0 0 0 0 0.00891816 0 0 0 0 229.526 0 0 0 0 6.12632 0 0 0 0 0.00745368 0 0 0 0 221.49 -0.350215 0 0 0 6.07273 0 0 0 0 0.0061414 0 0 0 0 212.35 -0.636736 0 0 0 6.24097 0 0 0 0
0.972565 2 0.0122489 0 0 0 0 258.958 0.204581 0 0 0 6.12328 0 0 0 0 0.0106639 0 0 0 0 254.187 -0.0282756 -0.0141505 -0.0620667 -0.0156287 6.08408 0 0 0 0 0.00928125 0 0 0 0 248.866 -0.353742 0 0 0 6.07549 0 0 0 0 0.00799191 0 0 0 0 242.883 -0.655153 0 0 0 6.10509 0 0 0 0
0.979421 2 0.0138612 0 0 0 0 281.273 0.308121 0 0 0 6.14511 0 0 0 0 0.0124391 0 0 0 0 278.507 0 0 0 0 6.12416 0 0 0 0 0.0111361 0 0 0 0 275.511 -0.403832 0 0 0 6.04817 0 0 0 0 0.0100777 0 0 0 0 272.166 -0.634494 0 0 0 6.03535 0 0 0 0
