280	1.86
290	4.92
300	24.24
320	34.41
340	37.97
360	39.32
380	43.73
400	47.29
420	49.32
440	50.85
460	50.68
480	49.32
500	45.93
520	42.37
540	38.81
560	35.59
580	32.54
600	29.83
620	26.78
640	23.73
660	21.36
680	18.81
700	16.95
720	15.08
740	13.56
760	12.20
780	10.85
800	9.49
820	8.14
840	6.78
860	5.76
880	4.75
900	3.90

