200  11.74
220  19.03
240  24.09
260  25.80
280  23.85
300  22.92
320  23.05
340  22.65
360  23.55
380  22.81
400  21.23
420  19.82
440  17.54
460  15.59
480  13.78
500  12.29
520  10.76
540   9.38
560   8.24
580   7.26
600   6.40
620   5.64
640   4.90
660   4.35
680   3.81
700   3.30
720   2.82
740   2.36
760   1.91
780   1.47
800   1.05

