1.0500 3.2418
1.0484 3.2961
1.0469 3.3515
1.0453 3.4081
1.0439 3.4658
1.0425 3.5247
1.0411 3.5848
1.0397 3.6461
1.0384 3.7087
1.0372 3.7725
