200     2.3
225     3.5
250     4.2
260     4.3
275     7.4
290     14.4
300     19.3
325     26.3
350     29.6
375     32.9
400     37.0
425     37.9
450     35.2
475     30.9
500     26.4
525     22.2
550     18.7
575     15.8
600     13.4
625     11.5
650     9.9
675     8.3
700     7.0
725     5.7
750     4.7
775     3.8
800     3.1
825     2.5
850     1.9
875     1.5
900     1.2
