3.06	 1.05529
4.54	 1.05379
0.352	 1.05984
1.13	 1.05263
4.95	 1.05051
1.55	 1.04878
0.399	 1.05769
2.43	 1.04867
5.65	 1.04724
0.489	 1.05153
1.13	 1.04588
4.31	 1.04474
4.3	 1.04472
